Port_Key,Port_Name,Country_Key
9366,"Port of Tanjung Priok, Jakarta",160
9367,Port of Tartus,160
9368,Port of Tauranga,160
9369,"Port of Tilbury, London",160
9370,"Port of Tincan, Lagos",160
9371,Port of Trieste,160
9372,Port of Tripoli,160
9373,"Port of Trisakti, Banjarmasin",160
9374,Port of Valencia,160
9375,Port of Valletta,160
9376,Port of Visakhapatnam,160
9377,Port of Vitoria,160
9378,Port of Yantai,160
9379,Port of Yingkou,160
9380,Ports of Auckland,160
9381,Ports of Stockholm,160
9382,Portsmouth,160
9383,Rheinhafengesellschaft Weil am Rhein mbH,160
9384,Saigon Port,160
9385,"Seaforth Dock, Liverpool",160
9386,"Semayang Harbor, Balikpapan",160
9387,South Asia Pakistan terminals,160
9388,"Wilmington Marine Terminal, Delaware",160
9389,Alexandria Port,163
9390,"APM Terminals, Portsmouth, Virginia",163
9391,"Bayport Terminal, Houston, Texas",163
9392,Casablanca Port,163
9393,"CentrePort Wellington, Wellington Harbour",163
9394,El-Dekhila,163
9395,Fredericia,163
9396,Freeport of Riga,163
9397,Grangemouth,163
9398,Hai Phong,163
9399,"Howland Hook Marine Terminal, Staten Island, New York",163
9400,Jeddah Seaport,163
9401,Kalundborg,163
9402,"King Abdul Aziz Sea Port, Dammam",163
9403,"Lyttleton Port, Lyttleton",163
9404,"Malta Freeport, Birzebbuga",163
9405,Manzanillo International Terminal,163
9406,Marseille-Fos Port,163
9407,Muscat,163
9408,Nantes â€“ Saint Nazaire Port,163
9409,Napier Port,163
9410,Pakistan International Container Terminal,163
9411,PEARL TCDT,163
9412,"Port Chalmers, Dunedin",163
9413,"Port Jersey Marine Terminal, Jersey City, New Jersey",163
9414,Port Klang,163
9415,Port of Ä°skenderun,163
9416,Port of Ä°zmir,163
9417,Port of Adelaide,163
9418,Port of AliaÄŸa,163
9419,Port of Altamira,163
9420,Port of Amboim,163
9421,Port of Amsterdam,163
9422,Port of Antwerp,163
9423,"Port of Arica, Arica",163
9424,Port of Ashdod,163
9425,Port of Bandar-Abbas,163
9426,Port of Bandar-kohemini,163
9427,Port of Bangkok,163
9428,Port of Bar,163
9429,Port of Barcelona,163
9430,Port of Beirut,163
9431,"Port of Belawan, Medan",163
9432,Port of Belfast,163
9433,Port of Bilbao,163
9434,"Port of Boston, Massachusetts",163
9435,Port of Bremen/Bremerhaven,163
9436,Port of Busan,163
9437,"Port of Callao, Lima",163
9438,Port of Centro,163
9439,"Port of Charleston, South Carolina",163
9440,Port of Chennai,163
9441,Port of Colombo,163
9442,Port of Coronel,163
9443,Port of Djibouti,163
9444,Port of Dunkirk,163
9445,Port of Eilat,163
9446,Port of Ensenada,163
9447,Port of Felixstowe,163
9448,Port of Foshan,163
9449,Port of Fukuoka,163
9450,Port of Fukuyama,163
9451,Port of Gdynia,163
9452,Port of Genoa,163
9453,Port of Gioia Tauro,163
9454,Port of Gothenburg,163
9455,Port of Haldia,163
9456,Port of Hamad,163
9457,Port of Hamburg,163
9458,Port of Hazira,163
9459,Port of Hiroshima,163
9460,"Port of Hueneme, California",163
9461,Port of Ilo,163
9462,Port of Incheon,163
9463,Port of Istanbul,163
9464,Port of KlaipÄ—da,163
9465,Port of Kochi,163
9466,Port of La Spezia,163
9467,Port of LÃ¡zaro CÃ¡rdenas,163
9468,Port of Laem Chabang,163
9469,Port of Latakia,163
9470,Port of Le Havre,163
9471,"Port of LeixÃµes, Porto",163
9472,Port of Limassol,163
9473,"Port of Los Angeles, California",163
9474,Port of Luanda,163
9475,"Port of Makassar, Makassar",163
9476,Port of Manila,163
9477,Port of Manzanillo,163
9478,Port of Maputo,163
9479,Port of Matarani,163
9480,Port of Mazatlan,163
9481,Port of Melbourne,163
9482,"Port of Mobile, Alabama",163
9483,Port of Mombasa,163
9484,Port of Montevideo,163
9485,Port of Morelos,163
9486,Port of Mundra,163
9487,Port of Muuga,163
9488,"Port of New Orleans, Louisiana",163
9489,Port of Nhava Sheva (Jawaharlal Nehru Port),163
9490,Port of Ningbo,163
9491,Port of Novorossiysk,163
9492,"Port of Oakland, California",163
9493,Port of Odesa,163
9494,Port of Pangaon,163
9495,Port of Pori,163
9496,Port of Progreso,163
9497,Port of Rauma,163
9498,Port of Rijeka,163
9499,Port of Rio de Janeiro,163
9500,Port of Rotterdam,163
9501,Port of Saint Petersburg,163
9502,Port of Salalah,163
9503,Port of Santa Marta,163
9504,Port of Sharjah,163
9505,Port of Shenzhen,163
9506,"Port of Sines, Sines",163
9507,Port of Singapore,163
9508,Port of Soyo,163
9509,Port of Split - Adriatic Gate Container Terminal,163
9510,Port of Split - Rijeka Gateway,163
9511,Port of Suzhou,163
9512,Port of Talcahuano,163
9513,Port of Tallinn,163
9514,"Port of Tanjung Priok, Jakarta",163
9515,Port of Tarragona,163
9516,"Port of Tilbury, London",163
9517,Port of Tokyo,163
9518,Port of Tripoli,163
9519,Port of Valencia,163
9520,Port of Valletta,163
9521,Port of Visakhapatnam,163
9522,"Port of Vladivostok, Free port of Vladivostok",163
9523,Port of Xiamen,163
9524,Port of Yalova,163
9525,Port Qasim,163
9526,Port Said - East Terminal,163
9527,Ports of Stockholm,163
9528,Qasim Freight Station,163
9529,"Red Hook Marine Terminal, Brooklyn, New York",163
9530,"Seaforth Dock, Liverpool",163
9531,Sokhna,163
9532,Toamasina Autonomous Port,163
9533,"Virginia Inland Port, Front Royal, Virginia",163
9534,"Wilmington Marine Terminal, Delaware",163
9535,Aarhus,165
9536,Abu Dhabi,165
9537,Alexandria Port,165
9538,"Bayport Terminal, Houston, Texas",165
9539,Casablanca Port,165
9540,Cayenne (French Guiana),165
9541,Copenhagen MalmÃ¶ Port,165
9542,Dublin Port,165
9543,El-Dekhila,165
9544,Freeport of Riga,165
9545,Hai Phong,165
9546,Havana Harbor,165
9547,"Helen Delich Bentley Port of Baltimore, Maryland",165
9548,Jebel Ali,165
9549,Kalundborg,165
9550,Karachi International container terminal,165
9551,London Gateway,165
9552,London Thamesport,165
9553,Louisiana International Gulf Transfer Terminal Regional Center,165
9554,"Lyttleton Port, Lyttleton",165
9555,"Malta Freeport, Birzebbuga",165
9556,Manzanillo International Terminal,165
9557,Multimodal Caucedo Port,165
9558,Nantes â€“ Saint Nazaire Port,165
9559,Napier Port,165
9560,"Norfolk International Terminals, Norfolk, Virginia",165
9561,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,165
9562,Pakistan International Container Terminal,165
9563,"Port Everglades, Florida",165
9564,Port Metro Vancouver,165
9565,"Port Newark-Elizabeth Marine Terminal, New Jersey",165
9566,Port of Algeciras,165
9567,Port of AliaÄŸa,165
9568,Port of Altamira,165
9569,Port of AmbarlÄ±,165
9570,Port of Amsterdam,165
9571,"Port of Anchorage, Alaska",165
9572,Port of Antalya,165
9573,Port of Antofagasta,165
9574,Port of Aqaba,165
9575,"Port of Arica, Arica",165
9576,Port of Bangkok,165
9577,Port of Bar,165
9578,Port of Bergen,165
9579,Port of Bilbao,165
9580,Port of Bremen/Bremerhaven,165
9581,Port of Brisbane,165
9582,Port of Buenaventura,165
9583,Port of Busan,165
9584,Port of Cabinda,165
9585,"Port of Callao, Lima",165
9586,Port of Chennai,165
9587,"Port of Cirebon, Cirebon",165
9588,Port of Colombo,165
9589,Port of ConstanÅ£a,165
9590,Port of Cork,165
9591,Port of Coronel,165
9592,Port of Dar Es Salaam,165
9593,Port of Djibouti,165
9594,Port of Dock Sud,165
9595,Port of Dubai,165
9596,Port of Dunkirk,165
9597,Port of Durban,165
9598,Port of East London,165
9599,Port of Felixstowe,165
9600,"Port of Galveston, Texas",165
9601,Port of Gdynia,165
9602,Port of Genoa,165
9603,Port of Germersheim,165
9604,Port of Gioia Tauro,165
9605,Port of Gothenburg,165
9606,Port of Guangzhou,165
9607,Port of Halifax,165
9608,Port of Hong Kong,165
9609,"Port of Hueneme, California",165
9610,Port of Ilo,165
9611,Port of Jubail (King Fahad Industrial Port),165
9612,Port of Kakinada,165
9613,Port of Kaohsiung,165
9614,Port of Kocaeli,165
9615,Port of Kochi,165
9616,Port of Kolkata (Syama Prasad Mookerjee Port),165
9617,Port of Koper,165
9618,Port of La Spezia,165
9619,Port of Le Havre,165
9620,Port of Lianyungang,165
9621,Port of Livorno/Leghorn,165
9622,Port of Luanda,165
9623,Port of Manila,165
9624,Port of Manzanillo,165
9625,Port of Mazatlan,165
9626,Port of Mersin,165
9627,Port of Montevideo,165
9628,Port of Morelos,165
9629,Port of Mundra,165
9630,Port of Muuga,165
9631,Port of Naples,165
9632,"Port of New Orleans, Louisiana",165
9633,Port of Ngqura,165
9634,Port of Novorossiysk,165
9635,Port of Oslo,165
9636,Port of Palermo,165
9637,Port of Paramaribo,165
9638,Port of ParanaguÃ¡,165
9639,Port of Pori,165
9640,Port of Port Elizabeth,165
9641,Port of Prince Rupert,165
9642,Port of Qingdao,165
9643,Port of Quequen,165
9644,Port of Rio de Janeiro,165
9645,Port of Saint John,165
9646,Port of Salerno,165
9647,Port of Salvador,165
9648,Port of Santa Fe,165
9649,Port of Santa Marta,165
9650,Port of Santos,165
9651,"Port of Savannah, Georgia",165
9652,"Port of SetÃºbal, Setubal",165
9653,"Port of Sines, Sines",165
9654,Port of Singapore,165
9655,Port of Soyo,165
9656,Port of Split - Rijeka Gateway,165
9657,Port of Suzhou,165
9658,Port of Taichung,165
9659,Port of Talcahuano,165
9660,"Port of Tanjung Mas, Semarang",165
9661,Port of Tanjung Pelepas,165
9662,Port of Tarragona,165
9663,Port of TekirdaÄŸ,165
9664,Port of Thessaloniki,165
9665,Port of Tianjin,165
9666,"Port of Tilbury, London",165
9667,Port of Trieste,165
9668,Port of Tripoli,165
9669,"Port of Trisakti, Banjarmasin",165
9670,Port of Valencia,165
9671,Port of Valletta,165
9672,Port of Valparaiso,165
9673,Port of Veracruz,165
9674,Port of Vigo,165
9675,Port of Visakhapatnam,165
9676,Port of Vitoria,165
9677,"Port of Vladivostok, Free port of Vladivostok",165
9678,Port of Yalova,165
9679,Port Said - East Terminal,165
9680,"PortMiami, Miami, Florida",165
9681,Ports of Bahia Blanca,165
9682,Qasim Freight Station,165
9683,Qasim International container terminal,165
9684,Riyadh Dry Port,165
9685,Saigon Port,165
9686,"Seaforth Dock, Liverpool",165
9687,SOHAR Port,165
9688,Tanger-Med,165
9689,"Tenau Port, Kupang",165
9690,"Vostochny Port, Vrangel",165
9691,"Wilmington Marine Terminal, Delaware",165
9692,Aarhus,166
9693,Agadir Port,166
9694,"APM Terminals, Portsmouth, Virginia",166
9695,Casablanca Port,166
9696,Copenhagen MalmÃ¶ Port,166
9697,Da Nang,166
9698,Damietta,166
9699,DCT GdaÅ„sk,166
9700,Dublin Port,166
9701,"Dwikora Harbour, Pontianak",166
9702,Fujairah Port,166
9703,Gwader Port,166
9704,Hai Phong,166
9705,Havana Harbor,166
9706,"Helen Delich Bentley Port of Baltimore, Maryland",166
9707,Jebel Ali,166
9708,Jeddah Seaport,166
9709,Kaliningrad Sea Commercial Port,166
9710,Kalundborg,166
9711,Karachi International container terminal,166
9712,Karachi Port,166
9713,"King Abdul Aziz Sea Port, Dammam",166
9714,"Kingston Container Terminal (Port of Kingston), Kingston",166
9715,LÃ¼beck Hafen-Gesellschaft,166
9716,London Gateway,166
9717,London Thamesport,166
9718,Louisiana International Gulf Transfer Terminal Regional Center,166
9719,"Lyttleton Port, Lyttleton",166
9720,"Malta Freeport, Birzebbuga",166
9721,Manzanillo International Terminal,166
9722,Multimodal Caucedo Port,166
9723,Muscat,166
9724,Nantes â€“ Saint Nazaire Port,166
9725,Napier Port,166
9726,"Newport News Marine Terminal, Newport News, Virginia",166
9727,"Norfolk International Terminals, Norfolk, Virginia",166
9728,Pakistan International Container Terminal,166
9729,Penang Port,166
9730,Port Botany,166
9731,"Port Chalmers, Dunedin",166
9732,"Port Everglades, Florida",166
9733,"Port Jersey Marine Terminal, Jersey City, New Jersey",166
9734,Port Metro Vancouver,166
9735,"Port Newark-Elizabeth Marine Terminal, New Jersey",166
9736,Port of Ä°zmir,166
9737,Port of Adelaide,166
9738,Port of Alexandroupoli,166
9739,Port of Algiers,166
9740,Port of AliaÄŸa,166
9741,Port of Altamira,166
9742,"Port of Anchorage, Alaska",166
9743,Port of Antofagasta,166
9744,"Port of Apapa, Lagos",166
9745,Port of Aqaba,166
9746,"Port of Arica, Arica",166
9747,Port of Ashdod,166
9748,Port of Balboa,166
9749,Port of Bandar-Abbas,166
9750,Port of Bangkok,166
9751,Port of Bar,166
9752,Port of Beira,166
9753,Port of Beirut,166
9754,"Port of Belawan, Medan",166
9755,Port of Bergen,166
9756,Port of Bilbao,166
9757,Port of Bremen/Bremerhaven,166
9758,Port of Brisbane,166
9759,Port of Buenaventura,166
9760,Port of Buenos Aires,166
9761,Port of Busan,166
9762,Port of Cape Town,166
9763,Port of Centro,166
9764,Port of Chennai,166
9765,Port of Chittagong,166
9766,"Port of Cirebon, Cirebon",166
9767,Port of Colombo,166
9768,Port of ConstanÅ£a,166
9769,Port of Cork,166
9770,Port of Coronel,166
9771,"Port of CristÃ³bal, ColÃ³n",166
9772,Port of Dalian,166
9773,Port of Dar Es Salaam,166
9774,Port of Dunkirk,166
9775,Port of Eilat,166
9776,Port of Felixstowe,166
9777,Port of Fremantle,166
9778,Port of Fukuoka,166
9779,Port of Fukuyama,166
9780,Port of Gdynia,166
9781,Port of Genoa,166
9782,Port of Germersheim,166
9783,Port of Gothenburg,166
9784,Port of Guangzhou,166
9785,Port of Haifa,166
9786,Port of Halifax,166
9787,Port of Hamad,166
9788,Port of Helsinki,166
9789,Port of Heraklion,166
9790,Port of Hong Kong,166
9791,"Port of Honolulu, Hawaii",166
9792,Port of Ilo,166
9793,Port of Immingham,166
9794,Port of Incheon,166
9795,Port of Iquique,166
9796,Port of Jubail (King Fahad Industrial Port),166
9797,Port of Kakinada,166
9798,Port of Kavala,166
9799,Port of Keelung,166
9800,Port of Khor Fakkan,166
9801,Port of KlaipÄ—da,166
9802,Port of Kobe,166
9803,Port of Kocaeli,166
9804,Port of Kolkata (Syama Prasad Mookerjee Port),166
9805,Port of Kollam,166
9806,Port of Koper,166
9807,Port of Krishnapatnam,166
9808,Port of LÃ¡zaro CÃ¡rdenas,166
9809,Port of Laem Chabang,166
9810,Port of Latakia,166
9811,"Port of LeixÃµes, Porto",166
9812,Port of Lianyungang,166
9813,Port of Limassol,166
9814,Port of Livorno/Leghorn,166
9815,Port of Lobito,166
9816,"Port of Makassar, Makassar",166
9817,Port of Marghera,166
9818,Port of Matarani,166
9819,Port of Mazatlan,166
9820,Port of Melbourne,166
9821,Port of Mersin,166
9822,"Port of Mobile, Alabama",166
9823,Port of Montevideo,166
9824,Port of Morelos,166
9825,Port of Mundra,166
9826,Port of Muuga,166
9827,Port of Namibe,166
9828,Port of Naples,166
9829,"Port of New Orleans, Louisiana",166
9830,Port of Ningbo,166
9831,Port of Novorossiysk,166
9832,"Port of Oakland, California",166
9833,Port of Odesa,166
9834,Port of Oslo,166
9835,Port of Pangaon,166
9836,Port of Paramaribo,166
9837,Port of ParanaguÃ¡,166
9838,Port of Pori,166
9839,Port of Prince Rupert,166
9840,Port of Qingdao,166
9841,Port of Quequen,166
9842,Port of Rauma,166
9843,Port of Richards Bay,166
9844,Port of Rijeka,166
9845,Port of Rio de Janeiro,166
9846,Port of Rio Haina (Haina Occidental Port),166
9847,Port of Salalah,166
9848,Port of Salvador,166
9849,Port of Samsun,166
9850,Port of San Antonio,166
9851,Port of Santa Fe,166
9852,Port of Santos,166
9853,"Port of Savannah, Georgia",166
9854,Port of Sepetiba,166
9855,"Port of SetÃºbal, Setubal",166
9856,Port of Sharjah,166
9857,Port of Shenzhen,166
9858,"Port of Sines, Sines",166
9859,Port of Singapore,166
9860,Port of Southampton,166
9861,Port of Split - Adriatic Gate Container Terminal,166
9862,Port of Split - Rijeka Gateway,166
9863,"Port of Tacoma, Washington",166
9864,Port of Taichung,166
9865,Port of Talcahuano,166
9866,Port of Tallinn,166
9867,"Port of Tampa, Florida",166
9868,"Port of Tanjung Mas, Semarang",166
9869,"Port of Tanjung Perak, Surabaya",166
9870,Port of Taranto,166
9871,Port of Tarragona,166
9872,Port of Tartus,166
9873,Port of Tauranga,166
9874,Port of TekirdaÄŸ,166
9875,Port of Thessaloniki,166
9876,"Port of Tilbury, London",166
9877,"Port of Tincan, Lagos",166
9878,Port of Trieste,166
9879,Port of Tripoli,166
9880,"Port of Trisakti, Banjarmasin",166
9881,Port of Valletta,166
9882,Port of Valparaiso,166
9883,Port of Vigo,166
9884,Port of Visakhapatnam,166
9885,"Port of Vladivostok, Free port of Vladivostok",166
9886,Port of Volos,166
9887,Port of Xiamen,166
9888,Port of Yantai,166
9889,Port of Yokohama,166
9890,Port of Zeebrugge,166
9891,Port Said - West Port,166
9892,"PortMiami, Miami, Florida",166
9893,Ports of Auckland,166
9894,Ports of Bahia Blanca,166
9895,Ports of Stockholm,166
9896,Qasim International container terminal,166
9897,"Royal Portbury Dock, Bristol",166
9898,Saigon Port,166
9899,"Semayang Harbor, Balikpapan",166
9900,Sokhna,166
9901,South Asia Pakistan terminals,166
9902,"Tenau Port, Kupang",166
9903,Toamasina Autonomous Port,166
9904,"Virginia Inland Port, Front Royal, Virginia",166
9905,"Vostochny Port, Vrangel",166
9906,Aalborg,167
9907,Aarhus,167
9908,Abu Dhabi,167
9909,Agadir Port,167
9910,Alexandria Port,167
9911,"APM Terminals, Portsmouth, Virginia",167
9912,"Bayport Terminal, Houston, Texas",167
9913,Casablanca Port,167
9914,Cayenne (French Guiana),167
9915,"CentrePort Wellington, Wellington Harbour",167
9916,Copenhagen MalmÃ¶ Port,167
9917,Da Nang,167
9918,Damietta,167
9919,DCT GdaÅ„sk,167
9920,Dublin Port,167
9921,"Dwikora Harbour, Pontianak",167
9922,El-Dekhila,167
9923,Fredericia,167
9924,Freeport of Riga,167
9925,Fujairah Port,167
9926,Grangemouth,167
9927,Gwader Port,167
9928,Hai Phong,167
9929,Havana Harbor,167
9930,"Helen Delich Bentley Port of Baltimore, Maryland",167
9931,"Howland Hook Marine Terminal, Staten Island, New York",167
9932,Jebel Ali,167
9933,Jeddah Seaport,167
9934,Kaliningrad Sea Commercial Port,167
9935,Karachi International container terminal,167
9936,Karachi Port,167
9937,"King Abdul Aziz Sea Port, Dammam",167
9938,"Kingston Container Terminal (Port of Kingston), Kingston",167
9939,LÃ¼beck Hafen-Gesellschaft,167
9940,London Gateway,167
9941,London Thamesport,167
9942,Louisiana International Gulf Transfer Terminal Regional Center,167
9943,"Lyttleton Port, Lyttleton",167
